Campaign ID,Campaign Name,Campaign Status,Campaign Objective,Buying Type,Campaign Start Time,New Objective,Buy With Prime Type,Is Budget Scheduling Enabled For Campaign,Buy With Integration Partner,Ad Set ID,Ad Set Run Status,Ad Set Name,Ad Set Time Start,Ad Set Daily Budget,Destination Type,Use Dynamic Creative,Use Accelerated Delivery,Is Budget Scheduling Enabled For Ad Set,Link Object ID,Optimized Conversion Tracking Pixels,Optimized Event,Link,Product Set ID,Countries,Age Min,Age Max,Locales,Targeting Optimization,Targeting Relaxation,Publisher Platforms,Facebook Positions,Instagram Positions,Audience Network Positions,Device Platforms,Optimization Goal,Attribution Spec,Billing Event,Ad Set Bid Strategy,Ad ID,Ad Status,Preview Link,Ad Name,Title,Body,Conversion Tracking Pixels,Optimized Ad Creative,Creative Type,URL Tags,Instagram Account ID,Call to Action,Additional Custom Tracking Specs,Video Retargeting,Permalink,Format Option,Add End Card,Use Page as Actor
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848236414970177,PAUSED,Top Customers Combo - Women,06/09/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:249422499984973,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848456664230177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456664230177&h=AQCZMyFY0N4U9Gv9h2g,Product Ads - Top Customers Combo Trendy Products carouselProducts,{{product.name}},"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0FZxQrKrWhH8sNDAxjHw5QRAfvDGUsEBXRgr3azbXnbVfjnn4nR3eQrm2DpSFu7N5l/,carousel_slideshows,Yes,No
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,10/05/2021 04:12:23,No,NONE,No,NONE,c:23849126978100177,PAUSED,Warm Visitors - All - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:1510225382648608,"US, GB",25,65,,expansion_all,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849126978220177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849126978220177&h=AQAyglZscYGTnauTnlw,Product Ads - Warm Visitors carouselProducts,{{product.name}},"Ready for July 4th? ðð Our family studio was born out of the American dream and we are celebrating with 25% OFF!

Get your first 3D painting on glass today. Gift box included and shipping is FREE",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid035abTZxptfqdbcapTzhdnZnjomTQwU38RcDTeSjQ6NiPLCbkKq3F87gYFqqsi7SaXl/,carousel_slideshows,Yes,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848236412300177,PAUSED,Warm Visitors - Women,06/09/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:687915038654558,"US, GB",35,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848236413800177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848236413800177&h=AQDMnmT2fZZmTeoVfwA,Product Ads - Warm Visitors carouselProducts,{{product.name}},"Every painting is carefully crafted to warm your heart. Our art isn't just beautiful, it's also personal and meaningful â¤

Shop Now>>

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0S7yC65PXH8wwtT3yoKSm7WR4caF2jSmG2xhUPS2R98TozZcdGpRu13eKQhueJ11vl/,carousel_slideshows,Yes,No
cg:23848351486270177,"July 4, 2021 RE_MARKETING VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:12:07 am,No,NONE,No,NONE,c:23848351486360177,PAUSED,Warm Visitors - All,06/27/2021 7:12:07 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:1510225382648608,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848368969360177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848368969360177&h=AQAbI8lQO0zo0BaT8-0,Product Ads - Warm Visitors carouselProducts,{{product.name}},"Ready for July 4th? ðð Our family studio was born out of the American dream and we are celebrating with 25% OFF!

Get your first 3D painting on glass today. Gift box included and shipping is FREE",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid035abTZxptfqdbcapTzhdnZnjomTQwU38RcDTeSjQ6NiPLCbkKq3F87gYFqqsi7SaXl/,carousel_slideshows,Yes,No
cg:23847017761480177,Google RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,01/28/2021 4:19:28 am,No,NONE,No,NONE,c:23847017761900177,PAUSED,Warm Visitors - All,01/28/2021 4:19:28 am,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/giftcollection,p:758140878134498,,25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847017762460177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017762460177&h=AQBupPd8zs5ELZ_299o,Product Ads - Warm Visitors Gift Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0368NhxwTJpsNbJjpdey7guSsCrhoJVLSLzCFZJB4eZDX158SxwonrcS6C8KAdxEiTl/,carousel_slideshows,Yes,No
cg:23847104502120177,Facebook RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,02/08/2021 01:43:23,No,NONE,No,NONE,c:23847104502290177,PAUSED,Warm Visitors - All,02/08/2021,9.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,ADD_TO_CART,https://www.jeanpierreweill.com/collections/giftcollection,p:758140878134498,US,35,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847104502600177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104502600177&h=AQCBIbWXVEXr-CJFJi4,Product Ads - Warm Visitors Gift Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02wTa7XrevcaYcTTSzypAa9eayhZa5R7fuEJcCtGpub9bUvtjvBBFrkBnLxNSA7qWal/,carousel_slideshows,Yes,No
cg:23847017761480177,Google RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,01/28/2021 4:19:28 am,No,NONE,No,NONE,c:23847017761900177,PAUSED,Warm Visitors - All,01/28/2021 4:19:28 am,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,,25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847017763080177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017763080177&h=AQBCN6XsJ3sBtkPdF08,Product Ads - Warm Visitors Mini Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02UBmjZBS8GVJaEBtorHtdKfBFBEiwLVLc5zJ9B8WXVAvaqXYDKwqJ2UYtZxGCR7oQl/,carousel_slideshows,Yes,No
cg:23847104502120177,Facebook RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,02/08/2021 01:43:23,No,NONE,No,NONE,c:23847104502290177,PAUSED,Warm Visitors - All,02/08/2021,9.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,ADD_TO_CART,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,US,35,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847104503150177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104503150177&h=AQDeOubN3F16invPjw0,Product Ads - Warm Visitors Mini Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02YNYdXiD82wn79DXPtxofinAUufXvPf3htDwY877xANtb4PBqunSCKYaHAuDkB8W9l/,carousel_slideshows,Yes,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848556926410177,PAUSED,Segment - All - Trees,07/26/2021 3:18:39 pm,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:1128260244328329,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556928190177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556928190177&h=AQBOg8JUvED8DqHS6Ig,Tree Ads - Trees Best Sellers carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02CueAuy9uKHZPe97UCMhnF1QP8sYqJtX9fRyxcB9wHE9hfQTsv7We2ubgPgKvaohil/,carousel_slideshows,Yes,No
cg:23848236416450177,Facebook Women NEW_TRAFFIC VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:52:15,No,NONE,No,NONE,c:23848556921670177,PAUSED,Segment - All - Trees,07/26/2021 3:18:06 pm,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:115391374061590,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556922720177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556922720177&h=AQDhG-fejdlpkDvdT98,Tree Ads - Trees Best Sellers carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02mprPfmnqEV16yD4LpDoKmjZVmW4JU2AScxWJ3JP4rAH1EiHx4VHoKMZVyU92PysFl/,carousel_slideshows,Yes,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848556926410177,PAUSED,Segment - All - Trees,07/26/2021 3:18:39 pm,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/grand-collection,p:542432716729338,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556927580177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556927580177&h=AQB8SWuoqeckUMbs8XE,Tree Ads - Trees Grand Collection carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid07vZcfVdXWjz4E7TpTax8cwvAc3c2K7pSKaDNbKENpJ8eUkhpHARKvZFWZRVxWMkcl/,carousel_slideshows,Yes,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848556926410177,PAUSED,Segment - All - Trees,07/26/2021 3:18:39 pm,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:159220046307378,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556930720177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556930720177&h=AQBPk_vQYesDaB_MXoY,Tree Ads - Trees High Revenue Products carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02Btn29ViH5tEj2TxcRaaGxw1n2g9hwuMJBd8AYGVJZ9A5h74iga9Dr7XiENzXrERUl/,carousel_slideshows,Yes,No
cg:23848236416450177,Facebook Women NEW_TRAFFIC VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:52:15,No,NONE,No,NONE,c:23848556921670177,PAUSED,Segment - All - Trees,07/26/2021 3:18:06 pm,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:4109794622420893,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556925760177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556925760177&h=AQAWHPHi9vwU-CHn_4Y,Tree Ads - Trees High Revenue Products carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02bAtca77HPYw5mDn68jyQh33YzURrp7kJEECjx7cDicjoHU6bCJYYXaHJZcZhn5hl/,carousel_slideshows,Yes,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848556926410177,PAUSED,Segment - All - Trees,07/26/2021 3:18:39 pm,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,p:162101692567710,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556929670177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556929670177&h=AQDaQwdp_fAUxHtE-aY,Tree Ads - Trees Mini Collection carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0819ek1L4WPqRc6rWBEBaXZrvr7KyB2xSfU1cMDzK52by9AamLktrZ3fZ9ZBnfeAal/,carousel_slideshows,Yes,No
cg:23848236416450177,Facebook Women NEW_TRAFFIC VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:52:15,No,NONE,No,NONE,c:23848556921670177,PAUSED,Segment - All - Trees,07/26/2021 3:18:06 pm,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,p:1218879491869162,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556924870177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556924870177&h=AQDI7mNqdKxkRyu7LTc,Tree Ads - Trees Mini Collection carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0BHB8peZusSwMd54odDoFaPGZTKxMfUP9jq3bMSAm4UByTd1idCTDA9ZNJKGAA9bfl/,carousel_slideshows,Yes,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848556926410177,PAUSED,Segment - All - Trees,07/26/2021 3:18:39 pm,5.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/petitecollection,p:558878448464988,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556928960177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556928960177&h=AQAiyJDjk29QWniiSmU,Tree Ads - Trees Petite Collection carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0jVYRH8DLFrHqiiAWJ6nAsQTQHBc4tCLEc1AqdV68dUq9A3ZypMSYvhG8zYH6E5LHl/,carousel_slideshows,Yes,No
cg:23848236416450177,Facebook Women NEW_TRAFFIC VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:52:15,No,NONE,No,NONE,c:23848556921670177,PAUSED,Segment - All - Trees,07/26/2021 3:18:06 pm,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/petitecollection,p:824780785070844,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848556923710177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848556923710177&h=AQDx2B6NNiZBW72UlbA,Tree Ads - Trees Petite Collection carouselProducts,{{product.name}},"Gift yourself! (You deserve it) A 3D painting on glass to remind you to keep your eye on the important things in life. 
""We make art to bring you joy!""",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid032mYVc9NGmpVywMRd7cCjJbU6CKUebfNiEHC9JGJmEALHbUhiRmSjxH5dgDne5dzFl/,carousel_slideshows,Yes,No
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,10/05/2021 04:12:23,No,NONE,No,NONE,c:23849126978110177,PAUSED,Auto - #Best preform Stack - Women 30+ - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,30,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849126978180177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849126978180177&h=AQC1xTphJwWsk46ONDU,Vid1 C1,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849126978180177,,,No
