"Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Attribution setting",Results,"Results [7-day click all conversions]","Result indicator",Reach,Frequency,"Cost per results","Cost per results [7-day click all conversions]","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks","CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Content views","Content views [7-day click]","Website content views","Website content views [7-day click]","Checkouts Initiated","Checkouts Initiated [7-day click]","Website checkouts initiated","Website checkouts initiated [7-day click]","Adds of payment info","Adds of payment info [7-day click]","Website adds of payment info","Website adds of payment info [7-day click]","Purchase ROAS (return on ad spend)",purchase_roas_7d_click_all_conversions:omni_purchase,"Website purchase ROAS (return on ad spend)",website_purchase_roas_7d_click_all_conversions:offsite_conversion.fb_pixel_purchase,Purchases,"Purchases [7-day click]","Website purchases","Website purchases [7-day click]","Date created","Date last edited",Objective,"Reporting starts","Reporting ends",Starts
"ins audrey","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,35,1,0.20333333,,"Using ad set budget",0,1.22,2022-04-14,35,34.857143,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,40,1.05,0.25333333,,"Using ad set budget",0,0.76,2022-04-14,42,18.095238,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,25,1.04,0.265,,"Using ad set budget",0,0.53,2022-04-14,26,20.384615,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,36,1,0.17666667,,"Using ad set budget",0,1.06,2022-04-14,36,29.444444,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,27,1,0.13,,"Using ad set budget",0,0.78,2022-04-14,27,28.888889,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,19,1,0.105,,"Using ad set budget",0,0.42,2022-04-14,19,22.105263,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,19,1,0.135,,"Using ad set budget",0,0.54,2022-04-14,19,28.421053,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,16,1,0.22666667,,"Using ad set budget",0,0.68,2022-04-14,16,42.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",,,,7,1,,,"Using ad set budget",0,0.05,2022-04-14,7,7.142857,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","04:00:00 - 04:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,7,1,0.10666667,,"Using ad set budget",0,0.32,2022-04-14,7,45.714286,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.01,2022-04-14,1,10,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.03,2022-04-14,1,30,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,13,1,0.11,,"Using ad set budget",0,0.55,2022-04-14,13,42.307692,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins audrey","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,13,1.076923,0.22,,"Using ad set budget",0,0.22,2022-04-14,14,15.714286,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2022-04-05,Engagement,2022-04-06,2022-04-12,2022-04-05
"ins laughing","23:00:00 - 23:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,15,1.066667,0.08666667,,"Using ad set budget",0,0.26,2022-04-04,16,16.25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",10,,actions:post_engagement,31,1.032258,0.05,,"Using ad set budget",0,0.5,2022-04-04,32,15.625,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","21:00:00 - 21:59:59",completed,"7-day click or 1-day view",8,,actions:post_engagement,31,1.032258,0.0675,,"Using ad set budget",0,0.54,2022-04-04,32,16.875,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",8,,actions:post_engagement,43,1,0.10625,,"Using ad set budget",0,0.85,2022-04-04,43,19.767442,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",10,,actions:post_engagement,67,1,0.11,,"Using ad set budget",0,1.1,2022-04-04,67,16.41791,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",14,,actions:post_engagement,64,1.046875,0.06785714,,"Using ad set budget",0,0.95,2022-04-04,67,14.179104,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","17:00:00 - 17:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,26,1,0.085,,"Using ad set budget",0,0.34,2022-04-04,26,13.076923,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","16:00:00 - 16:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,30,1,0.108,,"Using ad set budget",0,0.54,2022-04-04,30,18,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","15:00:00 - 15:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,25,1.04,0.14,,"Using ad set budget",0,0.42,2022-04-04,26,16.153846,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","14:00:00 - 14:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,24,1,0.10666667,,"Using ad set budget",0,0.32,2022-04-04,24,13.333333,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,27,1,0.165,,"Using ad set budget",0,0.33,2022-04-04,27,12.222222,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,20,1,0.04,,"Using ad set budget",0,0.24,2022-04-04,20,12,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",7,,actions:post_engagement,30,1,0.05428571,,"Using ad set budget",0,0.38,2022-04-04,30,12.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,21,1,0.15333333,,"Using ad set budget",0,0.46,2022-04-04,21,21.904762,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,17,1.058824,0.065,,"Using ad set budget",0,0.26,2022-04-04,18,14.444444,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,18,1,0.0875,,"Using ad set budget",0,0.35,2022-04-04,18,19.444444,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,20,1,0.05666667,,"Using ad set budget",0,0.17,2022-04-04,20,8.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,18,1,0.06,,"Using ad set budget",0,0.3,2022-04-04,18,16.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,11,1,0.13,,"Using ad set budget",0,0.13,2022-04-04,11,11.818182,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","04:00:00 - 04:59:59",completed,"7-day click or 1-day view",,,,5,1,,,"Using ad set budget",0,0.07,2022-04-04,5,14,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,3,1.666667,0.03,,"Using ad set budget",0,0.03,2022-04-04,5,6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,8,1,0.05666667,,"Using ad set budget",0,0.17,2022-04-04,8,21.25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,9,1,0.14,,"Using ad set budget",0,0.14,2022-04-04,9,15.555556,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,5,1,0.055,,"Using ad set budget",0,0.11,2022-04-04,5,22,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-30,2022-04-05,2022-03-28
"ins laughing","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.05,,"Using ad set budget",0,0.1,2022-04-04,4,25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","21:00:00 - 21:59:59",completed,"7-day click or 1-day view",,,,2,1,,,"Using ad set budget",0,0.03,2022-04-04,2,15,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.04,,"Using ad set budget",0,0.08,2022-04-04,4,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,2,1,0.06,,"Using ad set budget",0,0.06,2022-04-04,2,30,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,10,1,0.1,,"Using ad set budget",0,0.2,2022-04-04,10,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","17:00:00 - 17:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,12,1,0.068,,"Using ad set budget",0,0.34,2022-04-04,12,28.333333,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","16:00:00 - 16:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,8,1,0.065,,"Using ad set budget",0,0.13,2022-04-04,8,16.25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","15:00:00 - 15:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,11,1,0.135,,"Using ad set budget",0,0.27,2022-04-04,11,24.545455,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","14:00:00 - 14:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,6,1,0.05,,"Using ad set budget",0,0.15,2022-04-04,6,25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,14,1,0.085,,"Using ad set budget",0,0.34,2022-04-04,14,24.285714,,,,1,7.142857,0.34,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,7,1,0.18,,"Using ad set budget",0,0.18,2022-04-04,7,25.714286,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",7,,actions:post_engagement,18,1,0.05428571,,"Using ad set budget",0,0.38,2022-04-04,18,21.111111,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,12,1,0.085,,"Using ad set budget",0,0.17,2022-04-04,12,14.166667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,14,1,0.054,,"Using ad set budget",0,0.27,2022-04-04,14,19.285714,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,7,1,0.19,,"Using ad set budget",0,0.19,2022-04-04,7,27.142857,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",,,,5,1,,,"Using ad set budget",0,0.08,2022-04-04,5,16,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.01,2022-04-04,1,10,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins laughing","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,3,1,0.03,,"Using ad set budget",0,0.06,2022-04-04,3,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-28,2022-03-28,Engagement,2022-03-23,2022-03-29,2022-03-28
"ins code together","23:00:00 - 23:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,101,1.019802,1.78,,"Using ad set budget",0,1.78,2022-03-26,103,17.281553,1,1.78,0.970874,1,0.970874,1.78,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",14,,actions:link_click,194,1.005155,0.22357143,,"Using ad set budget",0,3.13,2022-03-26,195,16.051282,14,0.223571,7.179487,15,7.692308,0.208667,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","21:00:00 - 21:59:59",completed,"7-day click or 1-day view",15,,actions:link_click,227,1.013216,0.204,,"Using ad set budget",0,3.06,2022-03-26,230,13.304348,15,0.204,6.521739,17,7.391304,0.18,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",12,,actions:link_click,238,1.029412,0.35666667,,"Using ad set budget",0,4.28,2022-03-26,245,17.469388,12,0.356667,4.897959,15,6.122449,0.285333,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",7,,actions:link_click,224,1.03125,0.57857143,,"Using ad set budget",0,4.05,2022-03-26,231,17.532468,7,0.578571,3.030303,7,3.030303,0.578571,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",7,,actions:link_click,174,1.011494,0.40571429,,"Using ad set budget",0,2.84,2022-03-26,176,16.136364,7,0.405714,3.977273,7,3.977273,0.405714,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","17:00:00 - 17:59:59",completed,"7-day click or 1-day view",12,,actions:link_click,143,1.013986,0.1825,,"Using ad set budget",0,2.19,2022-03-26,145,15.103448,12,0.1825,8.275862,12,8.275862,0.1825,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","16:00:00 - 16:59:59",completed,"7-day click or 1-day view",8,,actions:link_click,152,1.013158,0.295,,"Using ad set budget",0,2.36,2022-03-26,154,15.324675,8,0.295,5.194805,9,5.844156,0.262222,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","15:00:00 - 15:59:59",completed,"7-day click or 1-day view",13,,actions:link_click,133,1.015038,0.17307692,,"Using ad set budget",0,2.25,2022-03-26,135,16.666667,13,0.173077,9.62963,15,11.111111,0.15,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","14:00:00 - 14:59:59",completed,"7-day click or 1-day view",4,,actions:link_click,113,1.00885,0.41,,"Using ad set budget",0,1.64,2022-03-26,114,14.385965,4,0.41,3.508772,7,6.140351,0.234286,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",5,,actions:link_click,105,1,0.332,,"Using ad set budget",0,1.66,2022-03-26,105,15.809524,5,0.332,4.761905,7,6.666667,0.237143,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",3,,actions:link_click,132,1.007576,0.78,,"Using ad set budget",0,2.34,2022-03-26,133,17.593985,3,0.78,2.255639,5,3.759399,0.468,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",6,,actions:link_click,137,1,0.36666667,,"Using ad set budget",0,2.2,2022-03-26,137,16.058394,6,0.366667,4.379562,6,4.379562,0.366667,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",3,,actions:link_click,131,1.007634,0.61,,"Using ad set budget",0,1.83,2022-03-26,132,13.863636,3,0.61,2.272727,5,3.787879,0.366,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",8,,actions:link_click,123,1,0.2575,,"Using ad set budget",0,2.06,2022-03-26,123,16.747967,8,0.2575,6.504065,8,6.504065,0.2575,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",8,,actions:link_click,155,1.006452,0.34875,,"Using ad set budget",0,2.79,2022-03-26,156,17.884615,8,0.34875,5.128205,11,7.051282,0.253636,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",6,,actions:link_click,119,1,0.33833333,,"Using ad set budget",0,2.03,2022-03-26,119,17.058824,6,0.338333,5.042017,9,7.563025,0.225556,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",4,,actions:link_click,109,1.018349,0.415,,"Using ad set budget",0,1.66,2022-03-26,111,14.954955,4,0.415,3.603604,5,4.504505,0.332,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",2,,actions:link_click,59,1.050847,0.53,,"Using ad set budget",0,1.06,2022-03-26,62,17.096774,2,0.53,3.225806,2,3.225806,0.53,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","04:00:00 - 04:59:59",completed,"7-day click or 1-day view",2,,actions:link_click,26,1,0.205,,"Using ad set budget",0,0.41,2022-03-26,26,15.769231,2,0.205,7.692308,2,7.692308,0.205,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",,,,19,1,,,"Using ad set budget",0,0.25,2022-03-26,19,13.157895,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,27,1,0.36,,"Using ad set budget",0,0.36,2022-03-26,27,13.333333,1,0.36,3.703704,1,3.703704,0.36,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,24,1,0.39,,"Using ad set budget",0,0.39,2022-03-26,24,16.25,1,0.39,4.166667,1,4.166667,0.39,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins code together","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,49,1.020408,0.91,,"Using ad set budget",0,0.91,2022-03-26,50,18.2,1,0.91,2,1,2,0.91,,,,,,,,,,,,,,,,,,,,,,2022-03-22,2022-03-22,Traffic,2022-03-23,2022-03-29,2022-03-22
"ins spread the word","23:00:00 - 23:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.02,2022-03-23,1,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-10,2022-03-10,Engagement,2022-03-23,2022-03-29,2022-03-10
"ins spread the word","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.135,,"Using ad set budget",0,0.27,2022-03-23,4,67.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-10,2022-03-10,Engagement,2022-03-23,2022-03-29,2022-03-10
"ins spread the word","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",,,,2,1,,,"Using ad set budget",0,0.15,2022-03-23,2,75,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-10,2022-03-10,Engagement,2022-03-23,2022-03-29,2022-03-10
"ins spread the word","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,3,1,0.09,,"Using ad set budget",0,0.18,2022-03-23,3,60,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-10,2022-03-10,Engagement,2022-03-23,2022-03-29,2022-03-10
"ins spread the word","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",,,,6,1,,,"Using ad set budget",0,0.22,2022-03-23,6,36.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-03-10,2022-03-10,Engagement,2022-03-23,2022-03-29,2022-03-10
